href,title,date,summary
https://wx.fzu.edu.cn/info/1086/1965.htm,我院“实践归来话成长”暑期三下乡实践成果分享会圆满成功！,2023-09-19,2023年9月18日，我院在福州大学铜盘校区科报厅B举行暑期“三下乡”社会实践成果分享会。物信学院团委书记陈山老师、团委副书记苏海姬老师、辅导员刘涛老师、周蓉芳老师及2023级本科新生参与本次分享会。本次分享会分三个环节。青年志愿者协会的李梓豪和义务维修队的林怡...
https://wx.fzu.edu.cn/info/1086/1966.htm,我院顺利召开2022-2023学年本科生班主任汇报考核会,2023-09-14,2023年9月14日下午，物理与信息工程学院、微电子学院2022-2023学年本科生班主任述职考核暨第五届优秀班主任评选工作于思源厅顺利开展。物信学院党委魏金明书记、郑志刚副书记、团委副书记苏海姬、2021级本科生辅导员方德汕老师、2022级本科生辅导员刘媛老师、叶昊老师以及来自2...
https://wx.fzu.edu.cn/info/1086/1967.htm,【2023级新生入学思政课程（十一）】物信学院开展2023级新生创新创业启蒙专题讲座,2023-09-14,为培养我院2023级新生的创新思维和创新意识，提升同学们的创新创业能力，了解创新创业相关赛事基本情况，2023年9月5日，我院在铜盘校区举办新生团员“三创”意识培养暨“挑战杯”通识教育专题讲座，本次讲座邀请校团委谢俊慧老师主讲，线上线下同步开展讲座。讲座伊始，谢俊慧...
https://wx.fzu.edu.cn/info/1086/1968.htm,主题教育——魏金明书记参加电子专业研究生第一党支部组织生活会,2023-09-11,根据学院党委部署要求，9月9日，电子专业研究生第一党支部在科技园阳光楼北713召开学习贯彻习近平新时代中国特色社会主义思想主题教育专题组织生活会，学院党委魏金明书记参会并进行指导。电子专业研究生第一党支部书记郑志江报告了4月以来支部主题教育开展情况和此次专题组织...
https://wx.fzu.edu.cn/info/1086/1969.htm,物信学院举行2023级研究生新生开学典礼暨开学第一课,2023-09-10,丹桂飘香，缙云含翠，2023年9月9日上午，物理与信息工程学院、微电子学院2023级研究生新生开学典礼在旗山校区模拟法庭举行。院党委书记魏金明教授、院长卢孝强研究员、微电子学院院长程树英教授、院党委郑志刚副书记、副院长李福山研究员、副院长夏岩教授、微电子学院副院长魏...
https://wx.fzu.edu.cn/info/1086/1970.htm,研究生新生教育——物信学院举行实验室安全教育讲座,2023-09-10,为深入学习党的二十大关于坚定不移贯彻总体国家安全观的要求，进一步提高研究生安全意识，筑牢校园安全防线，2023年9月9日，物信学院在福州大学旗山校区模拟法庭开展“警钟长鸣，将实验室安全铭记于心”实验室安全教育讲座，本次讲座由物信学院党委郑志刚副书记主讲。         ...
https://wx.fzu.edu.cn/info/1086/1971.htm,我院召开“院领导与2023级新生面对面”交流座谈会,2023-09-08,为了解新生入学后各方面情况，帮助新生更快的适应大学生活，9月6日下午，物信学院召开了“院领导与2023级新生面对面”交流座谈会。出席本次会议的有学院党委副书记郑志刚、2023级辅导员以及新生代表。在座谈会上，郑志刚书记首先对远道而来的新生们表示了热烈的欢迎。随后，...
https://wx.fzu.edu.cn/info/1086/1972.htm,研究生新生入学教育——物信学院举行2023级研究生新生科学道德与学术规范教育讲座,2023-09-08,2023年9月5日上午，物理与信息工程学院研究生新生入学教育课程系列——“科学道德与学术规范”教育专题讲座在旗山校区图书馆博学厅成功举办。此次讲座邀请到的主讲嘉宾是物理与信息工程学院副院长、福建省百人计划入选者、福建省科技创新领军人才、闽江学者特聘教授李福山老师...
https://wx.fzu.edu.cn/info/1086/1973.htm,校党委黄身勇副书记一行莅临我院关心慰问2023级军训新生,2023-09-06,9月5日上午，校党委副书记黄身勇、学生工作部(处)部长张红、铜盘校区管委会副主任陈峰一行来到铜盘校区训练场看望正在参加军事训练的2023级学生，对我院在场上身体不适的同学们进行了关心与慰问。校党委黄身勇副书记一行仔细询问了同学们的身体情况和治疗情况，提醒同学们在日...
https://wx.fzu.edu.cn/info/1086/1974.htm,【2023级新生入学思政课程（十）】物信学院开展“端正入党动机，积极向党组织看齐”2023级新生入党启蒙专题讲座,2023-09-03,为加强2023级新生思想引领，引导新生积极向党组织靠拢，自觉争做中国特色社会主义的坚定信仰者和忠实实践者。2023年9月3日，物信学院开展“端正入党动机，积极向党组织看齐”2023级新生入党启蒙专题讲座，本次讲座邀请了校党委组织部赵鹏副部长主讲。在讲座正式开始前，赵鹏老...
https://wx.fzu.edu.cn/info/1086/1975.htm,【2023级新生入学思政课程（九）】物信学院开展2023级新生“校史校情及三种精神“专题讲座,2023-09-03,为进一步帮助我院2023级新生了解校史院情，熟悉学校和学院基本情况，增强学生爱校爱院荣誉感。2023年9月3日，物信学院开展2023级新生“校史校情及三种精神“专题讲座，本次讲座由学院党委郑志刚副书记主讲，讲座线上线下同步进行，我院2023级本科和研究生新生共900余人参与本次...
https://wx.fzu.edu.cn/info/1086/1976.htm,喜报|物信学院程湘儿同学荣获2023级新生演讲比赛本科生组冠军！,2023-09-03,2023年9月1日，由学生工作部（处）主办、校易班工作站承办的“遇见•我和我的福大”2023级新生演讲比赛决赛落下帷幕，物信学院2023级电子信息类学生程湘儿在此次比赛中表现优异，荣获本次新生演讲比赛本科生组冠军。据悉，程湘儿同学曾获得教育部“宋庆龄奖学金”“全国最美中...
https://wx.fzu.edu.cn/info/1086/1977.htm,物信学院召开2023年秋季学生返乡思想动态调研座谈会,2023-09-03,为落实学校关于学生思想动态调查工作要求，把握学生关注的热点问题和普遍诉求，我院结合实际采用问卷调研、个人谈心谈话、走访宿舍等形式认真组织学生返乡思想动态调研工作。为增强思想政治工作的针对性、实效性和主动性，我院于9月1日下午召开2023年秋季学生返乡思想动态调研...
https://wx.fzu.edu.cn/info/1086/1978.htm,【2023级新生入学思政课程（八）】物信学院开展2023级新生生涯规划讲座,2023-09-02,为帮助我院2023级新生尽快适应大学生活，明确职业生涯规划的定义和方向，树立职业理想，2023年9月2日，我院在铜盘校区举行新生入学思政课程之“新生生涯规划”讲座，本次讲座由学校就业创业指导中心汪静筠老师主讲。首先，汪静筠老师用详实的毕业生去向数据带领同学们深入分析...
https://wx.fzu.edu.cn/info/1086/1979.htm,【2023级新生入学思政课程（七）】物信学院开展2023级新生励志感恩教育课暨资助政策宣讲,2023-09-01,为进一步加大学生资助政策宣传力度，充分发挥资助育人功能，帮助学生全面、准确、及时地了解校内资助工作新动态，2023年9月1日，我院通过线上线下相结合的形式举行2023级本科新生励志感恩教育课暨资助教育宣讲，本次讲座由学院资助工作负责老师吴晓雯老师主讲。 吴晓雯老师以“...
https://wx.fzu.edu.cn/info/1086/1980.htm,【2023级新生入学思政课程（六）】物信学院开展《大学之道》专题讲座,2023-09-01,为加强我院2023级新生思想建设，提高学生的人文素养和对大学的认识，2023年9月1日，我院在铜盘校区开展《大学之道》专题讲座，本次讲座邀请到福州大学人文社会科学学院梁桂芳教授进行主讲。 在本次讲座中，梁老师结合《大学》向同学们阐释了上大学的意义，增强了同学们的对福州...
https://wx.fzu.edu.cn/info/1086/1981.htm,物信学院2023级研究生年段大会顺利举行,2023-09-01,秋风送爽，红旗飘扬，物信学院迎来了2023级研究生新生开学之季。为向全体新生表示热烈欢迎，指导和帮助新生尽快了解和适应新环境，以及加深新生对学院团委研究生会工作的了解，物信学院于9月1日下午6时在图书馆博学厅举行2023级研究生年段大会。院团委书记陈山老师、辅导员吴晓...
https://wx.fzu.edu.cn/info/1086/1982.htm,【2023级新生入学思政课程（五）】物信学院开展2023级“新生团员第一课”,2023-08-31,为增强我院2023级本科新生共青团员意识，坚定同学们理想信念，同时培养新生团支部的组织能力，提升新生团员凝聚力，夯实团的基层工作。2023年8月31日，我院成功举行2023级本科新生团员第一课，课程由学院团委书记陈山老师主讲。在本次讲座中，陈山老师分别从团情、团史、团建、...
https://wx.fzu.edu.cn/info/1086/1983.htm,【2023级新生入学思政课程（四）】物信学院开展“拓展国际视野、树立世界眼光”主题讲座,2023-08-30,为引导新生做好学业规划，提升国际化素养，助力培养国际化人才。2023年8月30日，物信学院举行2023级本科新生入学教育之“拓展国际视野、树立世界眼光”讲座，本次讲座由林顶云老师主讲，她围绕境外升学规划启蒙为主题向同学们展开授课。本次讲座线上线下同步进行，同学们反响热...
https://wx.fzu.edu.cn/info/1086/1984.htm,【2023级新生入学思政课程（三）】我院开展“我的大学-大学新生心理适应”主题讲座,2023-08-29,为进一步帮助我院2023级本科新生尽快适应大学新环境，引导新生主动关注自身心理健康状况。2023年8月29日，福州大学物理与信息工程学院举行“我的大学-大学新生心理适应”新生适应性讲座。本次讲座由福州大学人文社会科学学院应用心理学系蒋苾箐老师主讲。物信学院本科2023级全...
https://wx.fzu.edu.cn/info/1086/1985.htm,物信学院2023年迎新工作顺利开展,2023-08-29,物信学院2023年迎新工作顺利开展为安全、顺利、高效地落实2023年迎新各项工作，我院党委领导多次召开迎新工作部署会，周密安排，制定迎新工作方案。在全院师生协同配合下，8月26日我院2023年迎新工作顺利开展。迎新当天，我院两委学生会的干部和志愿者们热情、积极、主动的为新...
https://wx.fzu.edu.cn/info/1086/1986.htm,【2023级新生入学思政课程（一）】我院开展“严肃校规校纪 强化安全教育 争做文明学生”校纪校规及安全教育讲座,2023-08-28,为帮助我院2023级新生更好地了解学校的规章制度，提高安全防范意识，保障人身财产安全，2023年8月28日，物信学院开展“严肃校规校纪 强化安全教育 争做文明学生”校纪校规及安全教育专题讲座，本次讲座由学院安全工作负责人江良煊老师主讲，讲座在铜盘校区设主会场，旗山校区设...
https://wx.fzu.edu.cn/info/1086/1987.htm,【2023级新生入学思政课程（二）】我院开展“养成生活好习惯，开启人生新篇章”健康生活指导专题教育暨2023本科生年段会,2023-08-27,为更好地帮助我院2023级本科新生养成良好的生活习惯，引导学生养成科学、文明、健康的生活方式，尽快适应大学学习与生活，为开启丰富多彩的大学生活与人生的崭新征程做好充足的准备。2023年8月27日，物信学院开展“养成生活好习惯，开启人生新篇章”健康生活指导专题教育暨2023...
https://wx.fzu.edu.cn/info/1086/1988.htm,关怀入微，情暖人心——校领导深入关怀我院新生,2023-08-27,2023年8月26日下午，校党委陈国龙书记、黄身勇副书记、校机关部处领导莅临我院迎新报道点，在我院党政领导的陪同下亲切慰问迎新工作人员、学生志愿者和新生，帮助新生更快适应大学生活。在新生迎接区，陈国龙书记逐一为包括我院2023级新生代表陈澍圻在内的八个同学佩戴了校徽，...
https://wx.fzu.edu.cn/info/1086/1989.htm,【主题教育进行时 访企拓岗促就业】学院领导赴中国电信福建分公司开展访企拓岗促就业专项活动,2023-08-14,为深入贯彻落实“访企拓岗促就业”专项行动的精神，助力毕业生高质量就业，2023年8月11日，物理与信息工程学院党委书记魏金明、院长卢孝强教授、党委副书记郑志刚、院长助理黄立勤教授、通信工程系副主任陈锋老师、2024届毕业生辅导员江良煊老师、辅导员方德汕老师一行前往中国...
https://wx.fzu.edu.cn/info/1086/1990.htm,喜报|物信学子在“兆易创新杯”第十八届中国研究生电子设计竞赛全国总决赛中再创佳绩！,2023-08-13,2023年8月11日，“兆易创新杯”第十八届中国研究生电子设计竞赛全国总决赛于广东东莞落下帷幕。本届竞赛于今年3月正式开赛，共有6289支队伍成功报名参赛。从全国8个赛区脱颖而出的524支队伍、约1800名师生齐聚松山湖科学城展开激烈追逐。本次竞赛规模创历史新高，主要分为技术...
https://wx.fzu.edu.cn/info/1086/1991.htm,【主题教育进行时 访企拓岗促就业】学院党委魏金明书记赴福州软件园产业服务公司开展访企拓岗促就业专项活动,2023-08-12,为积极开拓更多就业岗位和机会，持续推进毕业生更加充分更高质量就业，以实际行动推动主题教育进一步走深走实，8月8日，学院党委魏金明书记带领党委郑志刚副书记、副院长魏榕山教授、微电子系主任施隆照教授和2020级辅导员江良煊老师前往福州软件园产业服务公司开展访企拓岗促...
https://wx.fzu.edu.cn/info/1086/1992.htm,2023年TI杯全国大学生电子设计竞赛福建赛区测评工作在福州大学物理与信息工程学院有序开展,2023-08-12,8月9日，2023年TI杯全国大学生电子设计竞赛福建赛区测评工作于福州大学物理与信息工程学院光电信息国家级教学示范实验中心落下帷幕。综合测评重点考查各参赛团队掌握电子信息工程专业相关基础知识和实践能力的水平。测评中，各团队运用所学电子相关专业知识进行硬件设计制作，...
https://wx.fzu.edu.cn/info/1086/1993.htm,【主题教育进行时 访企拓岗促就业】学院党委魏金明书记赴福建省广电网络融媒体科技公司开展访企拓岗促就业专项活动,2023-08-11,为深入推进学习习近平新时代中国特色社会主义思想主题教育，进一步提升人才培养质量，贯彻落实“访企拓岗促就业”专项行动相关要求，8月9日，学院党委魏金明书记率队前往福建省广电网络融媒体科技公司开展访企拓岗促就业专项活动。学院党委郑志刚副书记、数字媒体技术系主任陈...
https://wx.fzu.edu.cn/info/1086/1994.htm,【主题教育进行时 访企拓岗促就业】学院党委魏金明书记赴福建星网锐捷通讯股份有限公司开展访企拓岗促就业专项活动,2023-08-11,为深入贯彻习近平总书记多次对做好高校毕业生就业工作作出重要指示批示，不断拓展就业市场和深度挖掘岗位资源，8月9日，学院党委魏金明书记、院党委郑志刚副书记、数字媒体技术系主任陈思喜老师、2021级辅导员方德汕老师等一行前往福建星网锐捷通讯股份有限公司开展访企拓岗促...
https://wx.fzu.edu.cn/info/1086/1995.htm,【主题教育进行时 访企拓岗促就业】 学院党委魏金明书记赴福建联迪商用设备有限公司开展访企拓岗促就业专项活动,2023-08-10,为深入开展学习习近平新时代中国特色社会主义思想主题教育，把主题教育同做好高校毕业生就业工作紧密结合起来，进一步拓展毕业生就业领域，推进多维度、高质量就业体系，8月8日，学院党委魏金明书记、郑志刚副书记、副院长魏榕山、微电子系主任施隆照、20级辅导员江良煊等一行...
https://wx.fzu.edu.cn/info/1086/1996.htm,【主题教育进行时 访企拓岗促就业】 学院党委魏金明书记赴福州瑞芯微电子股份有限公司开展访企拓岗促就业专项活动,2023-08-10,为深入学习宣传贯彻党的二十大精神，在实践中深化学习贯彻习近平新时代中国特色社会主义思想主题教育，8月8日，学院党委书记魏金明老师率队前往福州瑞芯微电子股份有限公司开展访企拓岗促就业专项活动，学院党委副书记郑志刚老师、副院长魏榕山老师、微电子系主任施隆照老师、2...
https://wx.fzu.edu.cn/info/1086/1997.htm,2023年TI杯全国大学生电子设计竞赛在我院成功举行,2023-08-10,2023年8月5日， 2023年TI杯全国大学生电子设计竞赛福建省赛区福州大学赛场的比赛在福州大学物理与信息工程学院圆满结束。我院作为承办单位，学院领导高度重视，强调要以强有力的责任感和使命感，全力以赴推进赛事有序开展。来自各个高校的同学们共计106支队伍318人在8月2日至8...
https://wx.fzu.edu.cn/info/1086/1998.htm,【主题教育进行时 访企拓岗促就业】 学院党委魏金明书记赴中国移动通信集团福建有限公司开展访企拓岗促就业专项活动,2023-08-09,为深入学习宣传贯彻党的二十大精神，扎实推动主题教育走深走实，深化校企合作、拓宽就业渠道，8月4日，学院党委书记魏金明老师率队前往中国移动通信集团福建有限公司开展访企拓岗活动。学院党委副书记郑志刚老师、学院院长助理黄立勤教授与辅导员陪同参加。在参观企业后，中国...
https://wx.fzu.edu.cn/info/1086/1999.htm,【主题教育进行时 访企拓岗促就业】 学院党委魏金明书记赴福建海康威视数字技术有限公司开展访企拓岗促就业专项活动,2023-08-09,为深入开展学习贯彻习近平新时代中国特色社会主义思想主题教育和贯彻落实党中央、国务院关于高校毕业生就业工作的决策部署，做好毕业生就业工作，8月4日，物理与信息工程学院、微电子学院党委魏金明书记带领学院党委郑志刚副书记、2020级辅导员江良煊老师和2021级辅导员方德汕...
https://wx.fzu.edu.cn/info/1086/2000.htm,传承雷锋精神，书写精彩华章 ——福州大学物理与信息工程学院“溪心河护”实践队关爱老人志愿活动,2023-07-28,习近平总书记在“把雷锋精神代代传承下去——纪念毛泽东等老一辈革命家为雷锋同志题词六十周年”座谈会上强调，新征程要深刻体会雷锋精神的深刻内涵，不断发展壮大雷锋志愿者队伍。为深入学习宣传贯彻党的二十大精神，深刻把握雷锋精神的时代内涵，福州大学物理与信息工程学院...
https://wx.fzu.edu.cn/info/1086/2001.htm,【物信学院】探寻河湖长制，共创文明福鼎,2023-07-28,为深入学习宣传贯彻党的二十大精神，牢牢把握主题教育“学思想、强党性、重实践、建新功”的总要求，推进习近平新时代关于绿色发展的重要思想在实践中的落地和深化，福州大学“溪心河护”实践队近日前往福鼎市河长制办公室与当地管理人员进行会谈。与福鼎市水利局工作人员和福...
https://wx.fzu.edu.cn/info/1086/2002.htm,【物信学院】巡河记（遇见）,2023-07-25,为深入学习宣传党的二十大精神，进一步推进学习贯彻习近平新时代中国特色社会主义思想主题教育走深走实，引导和帮助广大青年学生上好与现实相结合的“大思政课”，暑期文化科技卫生“三下乡”社会实践· “河小禹”护河行动实践团·福州大学物信学院“溪心河护”实践队来到了福建...
https://wx.fzu.edu.cn/info/1086/2003.htm,【主题教育进行时 访企拓岗促就业】物信学院院长卢孝强赴泉州昆泰芯微电子公司开展访企拓岗促就业专项活动,2023-07-25,为深入开展学习贯彻习近平新时代中国特色社会主义思想主题教育和贯彻落实党中央、国务院关于高校毕业生就业工作的决策部署，做好毕业生就业工作。7月24日，物理与信息工程学院院长卢孝强、物理与信息工程学院党委副书记郑志刚、物理与信息工程学院团委副书记苏海姬前往泉州昆泰...
https://wx.fzu.edu.cn/info/1086/2004.htm,第七届全国大学生集成电路创新创业大赛华南分赛区决赛在福州大学举办,2023-07-24,7月22日至24日，第七届全国大学生集成电路创新创业大赛“晋芯杯”华南分赛区决赛在福州大学晋江校区举办。本届大赛全国共有超过380所院校的5000多支队伍报名参赛，其中华南赛区共286支队伍进入了分赛区的决赛。经过激烈的角逐，最终华南理工大学、广东工业大学、福州大学等高校...
https://wx.fzu.edu.cn/info/1086/2005.htm,赛事预告|第七届全国大学生集成电路创新创业大赛华南分赛区决赛即将开赛！,2023-07-22,7月22日-24日，第七届全国大学生集成电路创新创业大赛华南分赛区决赛即将在福州大学晋江校区举办，本届华南分赛区由福州大学、晋江市政府主办，福州大学物信学院、晋江先进制造学院承办。本届大赛吸引了来自全国380多所高校的5000多支参赛队参加，竞争激烈。华南赛区共报名704...
https://wx.fzu.edu.cn/info/1086/2006.htm,物信学院组织开展《如何推动党的创新理论入脑入心》专题研讨,2023-07-22,为深入开展学习贯彻习近平新时代中国特色社会主义思想主题教育，2023年7月17日星期一，于祥联厅召开专题研讨会议，研究生教育管理工作室以“如何推动党的创新理论入脑入心”为主题展开讨论。各位小组成员就此主题开展了深入讨论。福州大学物理与信息工程学院、微电子学院党委副...
https://wx.fzu.edu.cn/info/1086/2007.htm,学以致用，福大“健康乡村，科技帮扶”博士实践队,2023-07-21,强势赋能小箬乡乡村振兴近日福州大学“健康乡村，科技帮扶”博士实践队走进闽侯县小箬乡湖柄村进行暑期“三下乡”社会实践活动，用科技手段帮扶小箬乡经济发展、文化传扬、健康乡村建设，深化校地共建，做实事赋能乡村振兴。校地共建，党建引领助发展博士实践队依托的福州大学...
https://wx.fzu.edu.cn/info/1086/2008.htm,【物信学院】党建引领促发展 科技帮扶振农兴,2023-07-19,为深入学习宣传贯彻党的二十大精神，在实践中推进学习贯彻习近平新时代中国特色社会主义思想主题教育走深走实，福州大学物理与信息工程学院健康医疗器械国际合作基地党支部、健康医疗“筑梦先肌“团队、“健康乡村，科技帮扶”博士实践队等师生一行，深入闽侯小箬乡，以党建引...
https://wx.fzu.edu.cn/info/1086/2009.htm,暑期三下乡|参访研学——漫步百年格氏栲，探秘千年十八寨,2023-07-18,实践活动的最后一天，福州大学物信学院“青木”乡村课堂实践队在苏海姬老师的带领下前往三明市，实地调研三元区绿色发展和生态建设成就，开展了一场立足实际，生动鲜活，极具教育意义的“大思政课”。实践队首先探访的是国家AAAA级旅游区格氏栲森林公园，它是世界上最大的格氏...
https://wx.fzu.edu.cn/info/1086/2010.htm,2022-2023学年物理与信息工程学院、微电子学院 能化奖学金评选公示,2023-07-18,根据福州大学《关于做好福州大学2023年“能化奖学金”评选工作的通知》文件要求，按照公开、公平、公正的原则，经学生申请、辅导员审核、学院资助领导小组讨论，现将2022-2023学年能化奖学金学院推荐名单予以公示：奖项名称序号姓名学号年级能化奖学金1黄锦鸿1120002092020级 ...
https://wx.fzu.edu.cn/info/1086/2011.htm,暑期三下乡｜物信学院“青木”乡村课堂实践队开展支教活动，助力乡村振兴,2023-07-18,为引导和帮助广大青年学生在社会课堂中“受教育、长才干、作贡献”，响应党的号召，关爱乡村儿童。近日，福州大学物信学院“青木”乡村课堂实践队在学院团委副书记苏海姬老师的带领下，赴三明市岩前镇开展为期三天的支教活动，涵盖开营仪式、破冰团建、物理启蒙课堂、红色教育...
https://wx.fzu.edu.cn/info/1086/2012.htm,【主题教育】牢记嘱托学思想 挺膺担当建新功,2023-07-18,为引导师生深入学习领会习近平新时代中国特色社会主义思想，7月12日下午，物信学院以“习近平总书记与大学生在一起”为主题，组织开展《习近平与大学生朋友们》专题学习分享活动。物信学院党员服务中心、福州大学学生马克思主义理论读书社，各年级学生代表参加此次学习分享会。...
https://wx.fzu.edu.cn/info/1086/2013.htm,乡村实践扬帆起，传统文化润心田,2023-07-17,乡村实践扬帆起，传统文化润心田国家之魂，文以化之，文以铸之。为了深入学习贯彻党的的二十大精神，推动学习习近平新时代中国特色社会主义思想主题教育走深走实，响应习近平总书记就文化建设提出的新理念新思想新战略，不断发掘中华优秀传统文化中的思想精华，福州大学物信学...
https://wx.fzu.edu.cn/info/1086/2014.htm,【主题教育】暑期“三下乡”|物信学院暑期社会实践—义务维修进岩前,2023-07-16,2023年7月13日上午，福州大学物信学院“青木”乡村课堂实践队携手义务维修队赴三明市三元区岩前镇开展义务维修活动，以实际行动发挥物信学子的专业特长，为居民们解决电器损坏问题，提供优质、便利的志愿服务。队员们进行家电维修14日上午，义务维修活动在岩前镇议事亭正式开始...
https://wx.fzu.edu.cn/info/1086/2015.htm,物信学院举行2023年暑期“三下乡”社会实践出征仪式,2023-07-11,2023年7月7日下午，福州大学物理与信息工程学院于思源厅举行2023年大学生暑期“三下乡”社会实践活动出征仪式。出席本次会议的领导、老师有：物信学院党委郑志刚副书记、团委副书记苏海姬老师，以及辅导员刘涛、吴晓雯老师。仪式由吴育锋同学主持。仪式开始，首先由吴育锋同学...
https://wx.fzu.edu.cn/info/1086/2016.htm,物信学院召开2022-2023学年第二学期期末教职工大会,2023-07-09,7月7日下午，物信学院在思源厅召开2022-2023学年第二学期期末教职工大会，学院党政领导班子成员出席会议，全院教职工参加了会议。会上，郑志刚副书记传达了学校安全工作会议精神，对暑期学院实验室安全管理工作提出了具体要求。各分管领导就期末及暑期主题教育、师德师风学习教...
https://wx.fzu.edu.cn/info/1086/2017.htm,【主题教育】物信学院开展师德师风集中学习教育活动,2023-07-09,7月7日下午，物信学院在思源厅召开全院教职工大会，组织开展师德师风集中学习教育活动，学院党政班子成员、全体教职工参加了集中学习教育。学院党委书记魏金明传达了福州大学关于开展师德师风集中学习教育工作的相关精神，组织大家学习了《习近平总书记关于教师队伍建设重要指...
https://wx.fzu.edu.cn/info/1086/2018.htm,物信学院医疗器械科研团队赴澳门大学展示闽澳合作成果,2023-07-08,6月下旬，福州大学物理与信息工程学院“科技部健康医疗器械国际科技合作基地”（简称国际合作基地）相关师生前往澳门大学，与澳大师生一同为福建省代表团展示闽澳合作成果。作为福建省代表团访问澳门的一项重要日程，国际合作基地高度重视，提前谋划，提早部署，以饱满的热情和...
https://wx.fzu.edu.cn/info/1086/2019.htm,【主题教育】学院党委郑志刚副书记为联系支部上党课,2023-07-08,为持续推进主题教育走深走实，7月7日上午，学院党委郑志刚副书记为联系支部上党课。100余名师生党员参加党课学习。  郑志刚副书记以《新领域 新赛道 新征程——为全面建设社会主义现代化国家贡献教育力量》为题，从深刻把握教育强国新领域、新赛道、新征程的内涵、深刻理解...
https://wx.fzu.edu.cn/info/1086/2020.htm,【主题教育】物信学院举行学习贯彻习近平新时代中国特色社会主义思想主题教育专题辅导报告会,2023-07-07,7月7日下午，我院在思源厅举行学习贯彻习近平新时代中国特色社会主义思想主题教育第二场专题辅导报告会，邀请福建师范大学杨建义教授作《以中国式现代化全面推进中华民族伟大复兴——深入学习党的二十大精神》专题辅导报告。报告会由学院党委书记魏金明主持，学院师生党员参加...
https://wx.fzu.edu.cn/info/1086/2021.htm,【主题教育】物信学院主题教育读书班举行第十一次集中学习交流研讨,2023-07-07,7月6日下午，物信学院学习贯彻习近平新时代中国特色社会主义思想主题教育读书班举行第十一次集中学习交流研讨暨党委理论学习中心组学习会，学院党委班子成员、党委理论学习中心组成员参加了会议。在大家前阶段自学习近平总书记14次关心关怀指导福州大学建设发展的重要指示批示...
https://wx.fzu.edu.cn/info/1086/2022.htm,喜讯-||我院3项党建案例获福州大学“一融双优”基层党建工作模式优秀案例,2023-07-06,日前，学校公布了关于“一融双优”基层党建工作模式优秀案例评选结果的公示，我院党委上报3项党建工作案例，分别获得福州大学基层党组织“一融双优”工作优秀案例一等奖1项、二等奖1项、师生党员“双培”工作优秀案例一等奖1项。为进一步总结凝练、巩固深化学校“一融双优”基...
https://wx.fzu.edu.cn/info/1086/2023.htm,【主题教育】物信学院召开党外人士代表座谈会,2023-06-27,为推动学习贯彻习近平新时代中国特色社会主义思想主题教育走深走实，根据学院主题教育调研计划安排，6月26日上午，物信学院召开党外人士代表座谈会，围绕学院“一号工程”---新一代信息技术双一流学科群培育建设以及推动学院事业高质量发展进行专题调研。学院党政领导、学院党...
https://wx.fzu.edu.cn/info/1086/2024.htm,【主题教育】怀梦想 赴山海——物信学院2023届毕业生代表座谈会顺利举行,2023-06-27,为深入学习贯彻习近平新时代中国特色社会主义思想，提高高校人才培养质量，推进主题教育走深走实，6月20日上午，物信学院举办2023届毕业生代表座谈会。院党委书记魏金明、副院长夏岩、团委副书记罗奕帆、辅导员苏海姬、刘涛、陈晓峰以及本科生、研究生代表出席会议。会议由党委...
https://wx.fzu.edu.cn/info/1086/2025.htm,【主题教育】物信学院召开科研平台和团队负责人座谈会,2023-06-26,为推动学习贯彻习近平新时代中国特色社会主义思想主题教育走深走实，根据学院主题教育调研计划安排，6月25日下午，物信学院召开科研平台和团队负责人座谈会，围绕学院“一号工程”---新一代信息技术双一流学科群培育建设以及推动学院事业高质量发展进行专题调研。学院党政领导...
https://wx.fzu.edu.cn/info/1086/2026.htm,【主题教育】物信学院召开高层次人才代表座谈会,2023-06-26,为推动学习贯彻习近平新时代中国特色社会主义思想主题教育走深走实，根据学院主题教育调研计划安排，6月25日下午，物信学院召开高层次人才代表座谈会，围绕学院“一号工程”---新一代信息技术双一流学科群培育建设以及推动学院事业高质量发展进行专题调研。学院党政领导、学院...
https://wx.fzu.edu.cn/info/1086/2027.htm,【主题教育】物信学院召开教工党支部书记、系中心主任座谈会,2023-06-26,为推动学习贯彻习近平新时代中国特色社会主义思想主题教育走深走实，根据学院主题教育调研计划安排，6月25日上午，物信学院召开教工党支部书记、系中心主任座谈会，围绕学院“一号工程”---新一代信息技术双一流学科群培育建设以及推动学院事业高质量发展进行专题调研。学院党...
https://wx.fzu.edu.cn/info/1086/2028.htm,【主题教育】毕业离别季，关怀暖人心——院领导深入学生宿舍关心慰问毕业生,2023-06-23,为深入学习贯彻习近平新时代中国特色社会主义思想，推进主题教育走深走实，进一步做好毕业生文明离校工作，6月19日下午，学院党委书记魏金明、党委副书记郑志刚、毕业班辅导员苏海姬以及研究生辅导员陈晓峰一同前往2023届毕业生宿舍，关心慰问即将开启人生新篇章的学生们。走访...
https://wx.fzu.edu.cn/info/1086/2029.htm,【主题教育】魏金明书记讲授主题教育专题党课,2023-06-21,6月15日上午，魏金明书记在学院105会议室讲授学习贯彻习近平新时代中国特色社会主义思想主题教育专题党课。学院党委副书记郑志刚参加、全体专兼职辅导员聆听党课。魏金明书记以《学习贯彻习近平总书记关于教育重要论述，全面落实立德树人根本任务》为题，围绕学习贯彻习近平总...
